"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
15534,403276337.42838,398613432.222701,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",FALSE,"19377",TRUE,"",0.988437444072683
15535,238705234.310397,224021079.730539,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",TRUE,"14463;19377",TRUE,"",0.938484153385747
15533,2124443150.91147,2058833154.32795,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",FALSE,"19377",TRUE,"",0.969116614603045
23119,185044392.819552,185044392.819552,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",FALSE,"19377",TRUE,"",1
23174,207684005.252228,5442798.01548648,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",FALSE,"19377",TRUE,"",0.026207112140756
23172,34858569.1741192,34858569.1741192,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",FALSE,"19377",TRUE,"",1
23160,2582714351.03767,2161259310.48922,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",FALSE,"19377",TRUE,"",0.836817013705319
23185,197010083.642915,48486588.2948294,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",FALSE,"19377",TRUE,"",0.246112216178297
23280,88686365.8111715,28287821.1522836,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",FALSE,"19377",TRUE,"",0.318964712259303
23289,156014756.368728,23642665.2353913,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",FALSE,"19377",TRUE,"",0.151541211778159
23190,319758604.730498,297208328.450759,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",FALSE,"19377",TRUE,"",0.929477187021298
23154,102749067.657779,100617914.808461,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",FALSE,"19377",TRUE,"",0.979258664843405
23199,110206379.162294,93369436.0802892,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",FALSE,"19377",TRUE,"",0.847223516370048
23232,517256497.781359,268753597.615199,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",TRUE,"15693;19377",TRUE,"",0.519575102039219
23167,1950220326.75407,755136469.953664,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",FALSE,"19377",TRUE,"",0.387205722140384
23123,1370216225.86589,0,0,FALSE,0,"19377","CHN","Qionglai Shan (nn)","CHN",NA,NA,NA,"no pas overlapping kba",0
23102,243944663.463078,58140888.3723455,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",TRUE,"19374;19377",TRUE,"",0.238336381484915
23267,1048421625.57329,737457334.043149,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",FALSE,"19377",TRUE,"",0.703397675186162
23231,1459495416.04414,815861316.834115,2006,FALSE,1,"19377","CHN","Qionglai Shan (nn)","CHN",TRUE,"14463;19377",TRUE,"",0.559002315365575
