"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
2937,80448196.6121798,455311.899857247,1993,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",0.00565969057146414
2937,80448196.6121798,0.00149134546518326,1998,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",1.85379601779348e-11
2937,80448196.6121798,NA,1999,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",NA
2937,80448196.6121798,NA,2002,FALSE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",NA
2937,80448196.6121798,1251428.22945363,2005,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",0.0155557027025285
2937,80448196.6121798,774.746370993322,2008,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",9.63037586446065e-06
2937,80448196.6121798,NA,2009,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",NA
2938,1214741200.71849,2883305.33082242,1933,FALSE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",0.00237359639165693
2938,1214741200.71849,1274.5750534907,1948,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",1.04925646115964e-06
2938,1214741200.71849,217519.780452451,1952,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",0.000179066767739328
2938,1214741200.71849,3618473.48837399,1954,FALSE,6,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",0.00297880197546091
2938,1214741200.71849,223293.886548936,1956,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",0.000183820130919132
2938,1214741200.71849,678286.385418832,1966,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",0.000558379336287962
2938,1214741200.71849,753369.898151495,1969,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",0.000620189631919865
2938,1214741200.71849,1185576409.21432,1973,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","CZE",0.975990942361284
2949,1239597919.87907,28495.3940476105,1991,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",2.29876104103099e-05
2949,1239597919.87907,933.90481133759,1994,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",7.53393335339496e-07
2949,1239597919.87907,519835.932342459,1995,FALSE,4,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.000419358506501183
2949,1239597919.87907,530704590.820453,2007,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.428126396720824
2949,1239597919.87907,149287281.324564,2009,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.120432019875548
2949,1239597919.87907,15442.2967885109,2011,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",1.245750459957e-05
2949,1239597919.87907,60899191.2270871,2013,FALSE,4,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","ROU",0.0491281812033279
3094,284240756.371052,12193080.7478075,1933,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.0428970176672711
3094,284240756.371052,966446.475646019,1971,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00340009817024412
3094,284240756.371052,1921455.40417939,1982,TRUE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00675995739918134
3094,284240756.371052,2452082.21268551,1984,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00862677908682641
3094,284240756.371052,120944305.501988,1988,TRUE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.425499520357683
3094,284240756.371052,363006.274811,1990,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00127710846060769
3094,284240756.371052,5915750.42384975,1993,TRUE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.0208124636993551
3094,284240756.371052,580257.714196293,1996,TRUE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00204143037615203
3094,284240756.371052,595300.493545771,1998,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00209435304474302
3094,284240756.371052,68562.9659334235,2000,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000241214408548507
3094,284240756.371052,119771464.617266,2004,TRUE,22,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.421373296871312
3094,284240756.371052,5021.38178211264,2005,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",1.76659457504316e-05
3094,284240756.371052,0.000244454025079222,2008,TRUE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",8.60024537649724e-13
3094,284240756.371052,0.00486883521080017,2011,TRUE,4,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",1.71292648983959e-11
3094,284240756.371052,2.20883520306824e-09,2018,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",7.7710010037575e-18
3096,714400185.34241,800328.411898941,1978,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00112028024113032
3096,714400185.34241,4347453.7682334,1980,FALSE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00608546002287175
3096,714400185.34241,1068617.68616161,1984,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00149582504048403
3096,714400185.34241,382825278.321515,1988,FALSE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.535869511481198
3096,714400185.34241,10056.9671571404,1992,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",1.40774979675014e-05
3096,714400185.34241,130905.817751601,1995,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000183238779100902
3096,714400185.34241,48573.3127933055,1998,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",6.79917415895188e-05
3096,714400185.34241,NA,2000,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",NA
3096,714400185.34241,8141882.06540385,2003,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.0113968084449775
3096,714400185.34241,272621796.989449,2004,FALSE,34,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.381609359267988
3096,714400185.34241,1073.94589382992,2009,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",1.50328333595712e-06
3096,714400185.34241,1608.66708074622,2011,FALSE,6,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",2.25177304506884e-06
3097,604503793.107447,19137.0677502304,1969,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",3.16574816708039e-05
3097,604503793.107447,1965.46544241905,1975,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",3.25136990839312e-06
3097,604503793.107447,8859.69978842139,1984,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",1.46561525162285e-05
3097,604503793.107447,47850751.3025399,1997,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.0791570736993453
3097,604503793.107447,517049228.630053,2002,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.855328344545476
3097,604503793.107447,29220640.0130374,2004,FALSE,35,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.0483382244184589
3098,547072493.592123,652277.707777918,1955,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.0011923058011837
3098,547072493.592123,1043416.01295102,1991,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00190727193410851
3098,547072493.592123,35024.6961850226,1995,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",6.40220383866269e-05
3098,547072493.592123,47242.0930381296,1997,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",8.63543563083096e-05
3098,547072493.592123,529092412.205689,2003,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.967134005827317
3098,547072493.592123,14381555.3162852,2004,FALSE,41,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.0262882076593811
3099,969268206.584175,257590.654195726,1975,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000265757870160116
3099,969268206.584175,17418.6993021965,1988,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",1.79709797390159e-05
3099,969268206.584175,1116968.13869962,1990,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00115238293293036
3099,969268206.584175,962980498.517658,1997,FALSE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.993512932722021
3100,639009875.006327,80318.9459161758,1964,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00012569280860547
3100,639009875.006327,1383764.65908162,1965,FALSE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00216548243337854
3100,639009875.006327,50853056.304975,1966,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.0795810179059776
3100,639009875.006327,2377557.72782266,1967,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00372069011891111
3100,639009875.006327,2562090.83851644,1974,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00400946986694232
3100,639009875.006327,655556.026547495,1980,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00102589342072531
3100,639009875.006327,493357.781889638,1981,FALSE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000772065974543434
3100,639009875.006327,613797.319098473,1983,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000960544340715228
3100,639009875.006327,15137.8477154523,1984,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",2.36895364336935e-05
3100,639009875.006327,898866.409939322,1986,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00140665495964428
3100,639009875.006327,266984.85948169,1987,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00041781022473095
3100,639009875.006327,238346.284162853,1988,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000372993115576646
3100,639009875.006327,2415925.54286951,1989,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00378073272004691
3100,639009875.006327,11702154.9773263,1992,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.0183129485709598
3100,639009875.006327,5788.78015074413,1993,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",9.05898387045555e-06
3100,639009875.006327,38348.9411859997,1994,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",6.00130650338071e-05
3100,639009875.006327,27820282.7394535,1999,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.0435365458776018
3100,639009875.006327,903616.065089449,2002,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.0014140877949351
3100,639009875.006327,470673279.795648,2004,FALSE,13,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.73656651986949
3100,639009875.006327,NA,2009,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",NA
3100,639009875.006327,4.60186106465699e-06,2010,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",7.20154921645213e-15
3100,639009875.006327,NA,2017,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",NA
3101,539338132.154539,2866431.77266783,1978,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00531472114018167
3101,539338132.154539,3819.32946497202,1983,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",7.08151201865632e-06
3101,539338132.154539,2521434.97059894,1986,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00467505414558091
3101,539338132.154539,840457.611613837,1988,TRUE,4,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00155831297938529
3101,539338132.154539,303046.701750819,1994,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000561886289293533
3101,539338132.154539,165387897.322619,1999,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.306649738749103
3101,539338132.154539,281107.39192307,2002,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000521208079243548
3101,539338132.154539,304496809.206524,2004,TRUE,21,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.564574968934841
3101,539338132.154539,NA,2007,TRUE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",NA
3101,539338132.154539,8362.57467630402,2009,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",1.5505253898695e-05
3101,539338132.154539,3894.52713819553,2017,TRUE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",7.22093786070297e-06
3104,406138575.793774,626.317271420732,1972,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",1.54212701956871e-06
3104,406138575.793774,153740.633182596,1981,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000378542306359645
3104,406138575.793774,86519.934001008,1982,FALSE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000213030574187419
3104,406138575.793774,313.157125299796,1983,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",7.71059790830629e-07
3104,406138575.793774,618993.202950834,1985,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00152409359721875
3104,406138575.793774,404673.350588262,1986,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000996392302300642
3104,406138575.793774,884396.78549242,1993,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00217757395678044
3104,406138575.793774,313.140915701166,1994,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",7.71019879333428e-07
3104,406138575.793774,354033614.710445,1995,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.871706446546003
3104,406138575.793774,313.160126483068,1996,FALSE,4,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",7.71067180385451e-07
3104,406138575.793774,2507219.24626495,2001,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00617330979054314
3104,406138575.793774,19583586.048945,2002,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.0482189755323537
3104,406138575.793774,19848825.3303155,2004,FALSE,33,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.0488720513473071
3105,19291123.2416492,12941.0891438201,2001,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000670831292803135
3105,19291123.2416492,17401815.9483536,2004,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.902063385857356
3106,556594630.673152,3876376.13075715,1962,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00696445117709637
3106,556594630.673152,561377.698233433,1981,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00100859344897829
3106,556594630.673152,35087.6831433177,1982,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",6.30399238686191e-05
3106,556594630.673152,562279.452536851,1984,TRUE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00101021357654281
3106,556594630.673152,123530.408970118,1986,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000221939634632692
3106,556594630.673152,1175230.78757898,1988,TRUE,4,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00211146626793298
3106,556594630.673152,1521.93613660336,1991,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",2.73437085579268e-06
3106,556594630.673152,332095.745752982,1993,TRUE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000596656394890733
3106,556594630.673152,143101.294932842,1996,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000257101464956235
3106,556594630.673152,487747350.7054,2001,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.876306244843779
3106,556594630.673152,942793.756394997,2002,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00169386067424828
3106,556594630.673152,11111229.2148496,2004,TRUE,27,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.0199628753180956
3106,556594630.673152,3562.13014708646,2007,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",6.39986437306873e-06
3106,556594630.673152,NA,2008,TRUE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",NA
3106,556594630.673152,NA,2009,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",NA
3106,556594630.673152,0.000994741916656494,2011,TRUE,5,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",1.78719280035713e-12
3106,556594630.673152,26943.828378255,2017,TRUE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",4.84083512370013e-05
3107,661398319.540385,120826.297152966,1955,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000182683102728368
3107,661398319.540385,166708.877397273,1971,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000252055187429447
3107,661398319.540385,149061.654248238,1980,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000225373500119902
3107,661398319.540385,513601.35427618,1984,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00077653864411553
3107,661398319.540385,370847.191540556,1986,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000560701744446921
3107,661398319.540385,220786.961760003,1988,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000333818449846427
3107,661398319.540385,311985.29783069,1997,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00047170561008908
3107,661398319.540385,76875178.069884,1998,FALSE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.116231287257134
3107,661398319.540385,NA,1999,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",NA
3107,661398319.540385,490648314.461681,2003,FALSE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.741834836838774
3107,661398319.540385,262832.637058095,2004,FALSE,12,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000397389333013034
3107,661398319.540385,23174.714449516,2007,FALSE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",3.50389678425861e-05
3107,661398319.540385,40325.7675697803,2008,FALSE,4,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",6.09704717692711e-05
3107,661398319.540385,0.00693286955356598,2011,FALSE,4,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",1.04821396558487e-11
3107,661398319.540385,0.00493701538631896,2017,FALSE,5,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",7.46451153633073e-12
3108,1280113745.0639,912564.281675003,1952,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000712877496389552
3108,1280113745.0639,204613.801135272,1959,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000159840328192913
3108,1280113745.0639,1427592.9411787,1966,TRUE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00111520788420832
3108,1280113745.0639,32365.6087708473,1987,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",2.52833850864025e-05
3108,1280113745.0639,1367889.81209193,1989,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00106856895909953
3108,1280113745.0639,304617.114849785,1993,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000237960974971471
3108,1280113745.0639,282708.334825435,1995,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000220846261447902
3108,1280113745.0639,2210836.18992913,1996,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00172706230087294
3108,1280113745.0639,1498705.22950025,1998,TRUE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00117075942296475
3108,1280113745.0639,62359.7485656291,2001,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",4.87142246586193e-05
3108,1280113745.0639,32386096.8805123,2002,TRUE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.0252993899998283
3108,1280113745.0639,1137696174.38991,2004,TRUE,17,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.888746159297837
3108,1280113745.0639,NA,2005,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",NA
3108,1280113745.0639,163.060457035899,2008,TRUE,2,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",1.27379662678147e-07
3108,1280113745.0639,1941233.95951945,2011,TRUE,4,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.00151645427369624
3108,1280113745.0639,2794.49728076152,2015,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",2.18300701131995e-06
3108,1280113745.0639,136141.338874532,2016,TRUE,3,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",0.000106350970294234
3108,1280113745.0639,NA,2017,TRUE,1,"11201","CZE;ROU;POL;HUN;UKR;SVK;AUT;SRB","Carpathian Mountains","SVK",NA
