"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","mountain","terrestrial","marine","freshwater","original_area","kba_note","error_note","percPA"
31078,34916266.9406796,175787.733022997,2009,TRUE,1,"21055","USA","Alexander Archipelago (nn)","USA",TRUE,"21055",0,1,1,0,3600254014.24907,NA,"",0.00503455118273808
26239,36162388.3352959,26818981.4217513,1980,FALSE,1,"21055","USA","Alexander Archipelago (nn)","USA",TRUE,"21055",0,1,1,0,275076428.001986,NA,"",0.741626387424609
26022,1331184.10078839,1061681.92789257,1976,FALSE,1,"21055","USA","Alexander Archipelago (nn)","USA",TRUE,"21055",0,1,1,0,18548621.237303,NA,"",0.797547031446505
31105,67540171.7548875,15744446.0916032,1970,FALSE,1,"11472","USA","Kenai Mountains","USA",FALSE,"11472",0,0,1,0,1237323291.21421,NA,"",0.233112319416983
31105,67540171.7548875,37089968.0426633,1972,FALSE,1,"11472","USA","Kenai Mountains","USA",FALSE,"11472",0,0,1,0,1237323291.21421,NA,"",0.549154186004559
31100,355461117.732949,1906079.62707213,1983,FALSE,2,"11472","USA","Kenai Mountains","USA",TRUE,"11472",0,0,1,0,9774668597.34063,NA,"",0.00536227320509391
31100,355461117.732949,9242351.41087337,2010,FALSE,2,"11472","USA","Kenai Mountains","USA",TRUE,"11472",0,0,1,0,9774668597.34063,NA,"",0.0260010193796132
31091,140336758.102235,254108.791589678,1980,FALSE,1,"11472","USA","Kenai Mountains","USA",FALSE,"11472",0,0,1,0,1764889116.42001,NA,"",0.0018107072945533
31088,61354220.2572976,23927044.5412256,1970,FALSE,1,"11472","USA","Kenai Mountains","USA",FALSE,"11472",0,0,1,0,2571378767.66673,NA,"",0.389982049170932
31088,61354220.2572976,17833035.7722375,1972,FALSE,1,"11472","USA","Kenai Mountains","USA",FALSE,"11472",0,0,1,0,2571378767.66673,NA,"",0.290657035448452
31088,61354220.2572976,15621.5185970624,1980,FALSE,1,"11472","USA","Kenai Mountains","USA",FALSE,"11472",0,0,1,0,2571378767.66673,NA,"",0.000254611965265818
31088,61354220.2572976,1235594.75079985,1988,FALSE,1,"11472","USA","Kenai Mountains","USA",FALSE,"11472",0,0,1,0,2571378767.66673,NA,"",0.0201387083988388
31088,61354220.2572976,8139287.05984719,1999,FALSE,1,"11472","USA","Kenai Mountains","USA",FALSE,"11472",0,0,1,0,2571378767.66673,NA,"",0.132660590024842
26021,54376854.8578717,0,0,FALSE,0,"11472","USA","Kenai Mountains","USA",NA,NA,0,1,1,0,327519708.249229,"clipped by: 31100 ;","no pas overlapping this kba",0
26027,3799843.67961303,2095.02463097312,1970,FALSE,1,"11472","USA","Kenai Mountains","USA",FALSE,"11472",0,1,1,0,54075147.8688164,"clipped by: 31088 ;","",0.000551344951955094
26027,3799843.67961303,0.303334141783125,1972,FALSE,1,"11472","USA","Kenai Mountains","USA",FALSE,"11472",0,1,1,0,54075147.8688164,"clipped by: 31088 ;","",7.98280580358022e-08
26027,3799843.67961303,1394990.9658696,1988,FALSE,1,"11472","USA","Kenai Mountains","USA",FALSE,"11472",0,1,1,0,54075147.8688164,"clipped by: 31088 ;","",0.367117987867243
26027,3799843.67961303,1626825.653909,1999,FALSE,1,"11472","USA","Kenai Mountains","USA",FALSE,"11472",0,1,1,0,54075147.8688164,"clipped by: 31088 ;","",0.428129626131007
31102,15238333.7164242,1765826.88262777,1980,FALSE,1,"15794","USA","Andreanof Islands","USA",FALSE,"15794",0,0,1,0,2959209815.78107,NA,"",0.115880575625177
31102,15238333.7164242,1789014.62208583,2013,FALSE,1,"15794","USA","Andreanof Islands","USA",FALSE,"15794",0,0,1,0,2959209815.78107,NA,"",0.117402247212738
31076,101875659.616865,5773348.6546152,1980,FALSE,1,"15794","USA","Andreanof Islands","USA",FALSE,"15794",0,0,1,0,12156407764.1286,NA,"",0.0566705401106376
31094,3812216.82344288,614885.471548108,1980,FALSE,1,"15806","USA","De Long Mountains (nn)","USA",TRUE,"15806",0,0,1,0,1291540828.4933,NA,"",0.161293415360566
31094,3812216.82343945,614885.47155237,1980,FALSE,1,"21046","USA","Lisburne Hills","USA",TRUE,"21046",0,0,1,0,1291540828.4933,NA,"",0.161293415361829
31090,10613728.8053505,0,0,FALSE,0,"12494","USA","Chigmit Mountains","USA",NA,NA,0,0,1,0,1730654299.10922,NA,"no pas overlapping this kba",0
26031,98562211.7288133,908304.72001176,1980,FALSE,2,"12494","USA","Chigmit Mountains","USA",FALSE,"12494",0,1,1,0,748276316.141521,NA,"",0.00921554725771469
26031,98562211.7288133,96022732.622745,1989,FALSE,1,"12494","USA","Chigmit Mountains","USA",FALSE,"12494",0,1,1,0,748276316.141521,NA,"",0.974234759330934
26032,24829.272023154,24829.272023154,1976,FALSE,1,"12494","USA","Chigmit Mountains","USA",TRUE,"12494",0,1,1,0,680887479.555707,NA,"",1
26030,4761223.13788493,0,0,FALSE,0,"12494","USA","Chigmit Mountains","USA",NA,NA,0,1,1,0,221155397.577323,"clipped by: 31167 ;","no pas overlapping this kba",0
31089,14311321.0316217,319064.233278568,1980,FALSE,1,"15797","USA","Islands of Four Mountains","USA",TRUE,"15797",0,0,1,0,5515161230.45924,NA,"",0.0222945339967971
31079,4424942.4013859,4424942.4013859,1925,FALSE,1,"15832","USA","Fairweather Range","USA",FALSE,"15832",0,0,1,0,2574592854.38305,"clipped by: 31078 ;","",1
31078,136040867.979956,128536430.103665,1925,FALSE,1,"15832","USA","Fairweather Range","USA",TRUE,"15832",0,1,1,0,3600254014.24907,NA,"",0.94483688624071
31078,136040867.979956,0,1979,FALSE,1,"15832","USA","Fairweather Range","USA",TRUE,"15832",0,1,1,0,3600254014.24907,NA,"",0
31078,136040867.979956,0.000659990190915428,1980,FALSE,2,"15832","USA","Fairweather Range","USA",TRUE,"15832",0,1,1,0,3600254014.24907,NA,"",4.8514112024974e-12
31078,136040867.979956,148862.518812342,1990,FALSE,1,"15832","USA","Fairweather Range","USA",TRUE,"15832",0,1,1,0,3600254014.24907,NA,"",0.0010942485226886
31078,14127455.1356338,14092617.6342046,1925,FALSE,1,"15828","USA","Chilkat Range","USA",TRUE,"15828",0,1,1,0,3600254014.24907,NA,"",0.9975340568351
31078,20468887.6966488,20468887.6966488,1925,FALSE,1,"15830","USA","Southwest Alsek Ranges","USA",TRUE,"15830",0,1,1,0,3600254014.24907,NA,"",1
31078,42345738.0173092,42345738.0173092,1925,FALSE,1,"15831","USA","Takhinsha Mountains","USA",TRUE,"15831",0,1,1,0,3600254014.24907,NA,"",1
31078,31210770.494852,101584.014749414,1990,FALSE,1,"21054","USA","Moore Mountains","USA",TRUE,"21054",0,1,1,0,3600254014.24907,NA,"",0.00325477433394889
31078,31210770.494852,426930.263324253,2006,FALSE,2,"21054","USA","Moore Mountains","USA",TRUE,"21054",0,1,1,0,3600254014.24907,NA,"",0.0136789402041411
29637,4182665.69459823,7281.49228007723,1940,FALSE,1,"17196","USA","Northwest Olympics","USA",FALSE,"17196",0,1,1,0,9367770207.99832,NA,"",0.00174087359873896
29637,4182665.69459823,621.024996951892,1970,FALSE,1,"17196","USA","Northwest Olympics","USA",FALSE,"17196",0,1,1,0,9367770207.99832,NA,"",0.000148475886503175
29637,4182665.69459823,33.7363822596193,1978,FALSE,1,"17196","USA","Northwest Olympics","USA",FALSE,"17196",0,1,1,0,9367770207.99832,NA,"",8.06576110139252e-06
29637,4182665.69459823,2243006.75264624,1994,FALSE,1,"17196","USA","Northwest Olympics","USA",FALSE,"17196",0,1,1,0,9367770207.99832,NA,"",0.536262497751853
29636,2654187.69198139,45497.8741807001,2013,TRUE,1,"17001","USA","Twin Sisters-Foothills","USA",FALSE,"17001",0,1,1,0,146297182.170979,NA,"",0.017141920414353
29629,5594799.67894268,0,0,FALSE,0,"11446","USA","Judith Mountains","USA",NA,NA,0,1,0,0,12378043304.9332,NA,"no overlaps btwn PAs and kbas in this range",0
26239,10466674.8555081,4483211.96635533,1980,FALSE,1,"17078","USA","Unuk-Iskut Divide","USA",TRUE,"17078",0,1,1,0,275076428.001986,NA,"",0.428332018357869
26245,18937275.0105827,0,0,FALSE,0,"17071","USA","Brundage-Ogden Area","USA",NA,NA,0,1,1,1,70924339.979782,NA,"no overlaps btwn PAs and kbas in this range",0
31193,5525771.73231856,5146464.13712211,1970,FALSE,1,"12928","USA","Southern Oregon Coast Range","USA",TRUE,"12928",0,0,1,0,4518106336.85738,NA,"",0.931356629703324
31193,5525771.73231856,7700.72895605301,1999,FALSE,1,"12928","USA","Southern Oregon Coast Range","USA",TRUE,"12928",0,0,1,0,4518106336.85738,NA,"",0.00139360243764935
31193,5525771.73231856,1.9933081014173,2010,FALSE,1,"12928","USA","Southern Oregon Coast Range","USA",TRUE,"12928",0,0,1,0,4518106336.85738,NA,"",3.60729360165033e-07
31193,4971147.95502571,4356407.53661824,1970,FALSE,1,"17159","USA","Kalmiopsis Area","USA",TRUE,"17159",0,0,1,0,4518106336.85738,NA,"",0.876338337951503
29499,6942484.88759567,0,0,FALSE,0,"17159","USA","Kalmiopsis Area","USA",NA,NA,0,1,0,0,101691054.293994,NA,"no pas overlapping this kba",0
26022,1748812.53396889,424240.905618952,1976,FALSE,1,"17074","USA","Juneau Icefield","USA",TRUE,"17074",0,1,1,0,18548621.237303,NA,"",0.242587983204894
26077,327549218.994026,143063099.471529,1980,FALSE,1,"19555","USA","Kuskokwim Mountains (nn)","USA",FALSE,"19555",0,1,1,0,20355371526.4342,NA,"",0.436768250923958
26034,7436968.80815873,6921046.39355627,1976,FALSE,1,"15790","USA","Tordrillo Mountains","USA",FALSE,"15790",0,1,1,0,1241802856.76744,NA,"",0.930627325741037
26032,2899916.63450656,2440738.61844144,1976,FALSE,1,"15790","USA","Tordrillo Mountains","USA",TRUE,"15790",0,1,1,0,680887479.555707,NA,"",0.841658201273345
26032,824563.601661205,681297.056087017,1976,FALSE,1,"12493","USA","Neacola Mountains","USA",TRUE,"12493",0,1,1,0,680887479.555707,NA,"",0.826251673872632
29548,537187.484681712,532594.133578705,2008,TRUE,1,"17610","USA","White Knob Mountains","USA",TRUE,"17610",0,1,0,0,3044579042.6842,NA,"",0.99144925890124
29548,46328580.6824814,2790836.00681327,1992,FALSE,1,"19113","USA","Pioneer Mountains (Idaho Rocky Mountains)","USA",TRUE,"19113",0,1,0,0,3044579042.6842,NA,"",0.060240049785695
29548,46328580.6824814,11754503.744615,2004,FALSE,1,"19113","USA","Pioneer Mountains (Idaho Rocky Mountains)","USA",TRUE,"19113",0,1,0,0,3044579042.6842,NA,"",0.25372035083863
29517,9481662.11649537,263579.576330606,1996,TRUE,1,"17046","USA","Diablo Range","USA",FALSE,"17046",0,1,0,0,172951911.011536,NA,"",0.0277988788349727
29517,9481662.11649537,12413.4182024776,1999,TRUE,1,"17046","USA","Diablo Range","USA",FALSE,"17046",0,1,0,0,172951911.011536,NA,"",0.00130920275896372
29515,166872.463437729,23491.1205115457,2003,TRUE,1,"17173","USA","Sonoma-Marin Coast","USA",FALSE,"17173",0,1,1,1,315658354.89955,NA,"",0.140772899420351
29512,564629.939171613,564629.939171613,1962,FALSE,1,"17173","USA","Sonoma-Marin Coast","USA",FALSE,"17173",0,1,1,0,33835268.5592668,NA,"",1
29500,2817029.06122974,0,0,FALSE,0,"17170","USA","Humboldt-Mendocino Coast","USA",NA,NA,0,1,1,1,328683307.152079,NA,"no overlaps btwn PAs and kbas in this range",0
1520,4278446.79411519,196271.419221923,1976,FALSE,1,"19213","RUS","Kolvitsa Massif","RUS",FALSE,"19213",0,1,1,0,2204848118.05216,NA,"",0.0458744560039605
32079,2893163.72788984,0,0,FALSE,0,"20542","NOR","Borselvfjellet","NOR",NA,NA,0,1,1,1,27850578.9519888,NA,"no overlaps btwn PAs and kbas in this range",0
32079,1346393.30563102,0,0,FALSE,0,"20543","NOR","Svaerholt Peninsula","NOR",NA,NA,0,1,1,1,27850578.9519888,NA,"no overlaps btwn PAs and kbas in this range",0
3183,439184.464824758,0,0,FALSE,0,"20543","NOR","Svaerholt Peninsula","NOR",NA,NA,0,1,1,1,498832934.183256,NA,"no overlaps btwn PAs and kbas in this range",0
3180,1483087.30247425,3277.77361771464,1984,FALSE,1,"20408","NOR","Hærvola","NOR",FALSE,"20408",0,1,1,0,26959794.6039265,NA,"",0.00221010159836599
3183,2594722.66622679,901009.732434765,1983,FALSE,1,"20426","NOR","Cakkarassa","NOR",TRUE,"20426",0,1,1,0,498832934.183256,NA,"",0.347247027269007
3183,2594722.66622679,13228.7460185553,1985,FALSE,1,"20426","NOR","Cakkarassa","NOR",TRUE,"20426",0,1,1,0,498832934.183256,NA,"",0.00509832753640386
3183,7254237.44692398,528214.691834086,1967,FALSE,1,"20432","NOR","Rásttigáisá","NOR",TRUE,"20432",0,1,1,0,498832934.183256,NA,"",0.0728146405047803
3165,152976.925527193,142455.108821135,2016,FALSE,1,"20567","NOR","Vassfjellet","NOR",FALSE,"20567",0,1,1,0,9515816.11547058,NA,"",0.931219583150879
3165,152976.925527193,870.57541106462,2017,FALSE,1,"20567","NOR","Vassfjellet","NOR",FALSE,"20567",0,1,1,0,9515816.11547058,NA,"",0.00569089363029374
3163,6981533.06156277,4732991.92955917,2002,FALSE,1,"20572","NOR","Western Fjords (nn)","NOR",FALSE,"20572",0,1,1,0,305145469.663377,NA,"",0.677930174909137
32098,2787736.22054257,2729409.58744907,2013,FALSE,1,"20388","NOR","Lurfjellet","NOR",TRUE,"20388",0,1,1,0,52750647.771145,NA,"",0.979077420358607
32098,2787736.22054257,10247.427019738,2015,FALSE,1,"20388","NOR","Lurfjellet","NOR",TRUE,"20388",0,1,1,0,52750647.771145,NA,"",0.00367589549693608
32098,1964352.12408917,0,0,FALSE,0,"20551","NOR","Arctic Fjords and Islands (nn)","NOR",NA,NA,0,1,1,0,52750647.771145,NA,"no pas overlapping this kba",0
3154,1279205.81494358,398627.248569801,1995,FALSE,2,"20551","NOR","Arctic Fjords and Islands (nn)","NOR",TRUE,"20551",0,1,1,0,63763590.8423443,NA,"",0.311620885328278
3154,1279205.81494358,8881.67857011036,2002,FALSE,1,"20551","NOR","Arctic Fjords and Islands (nn)","NOR",TRUE,"20551",0,1,1,0,63763590.8423443,NA,"",0.00694311929038727
3154,4011634.65730751,378207.622495184,1995,FALSE,2,"20400","NOR","Rostafjellet","NOR",TRUE,"20400",0,1,1,0,63763590.8423443,NA,"",0.0942776834890108
3154,4011634.65730751,2533.87456709622,2002,FALSE,1,"20400","NOR","Rostafjellet","NOR",TRUE,"20400",0,1,1,0,63763590.8423443,NA,"",0.000631631437942776
3154,917183.387290969,261371.991647788,1995,FALSE,1,"20383","NOR","Lyngen Alps","NOR",TRUE,"20383",0,1,1,0,63763590.8423443,NA,"",0.284972444191109
3154,2621313.40493823,0,0,FALSE,0,"20401","NOR","Sennedalsfjellet","NOR",NA,NA,0,1,1,1,63763590.8423443,NA,"no overlaps btwn PAs and kbas in this range",0
32087,3741611.10670015,3741587.61833307,1990,FALSE,1,"20540","NOR","Gausdal Vestfjell (nn)","NOR",FALSE,"20540",0,1,0,1,3741611.10668203,NA,"",0.999993722392197
3181,259577.937491991,257175.388130729,2003,FALSE,1,"20407","NOR","Geitfjellet","NOR",FALSE,"20407",0,1,1,0,36122662.186417,NA,"",0.990744400758881
32089,1886114.18714091,0.00697732384355731,1988,FALSE,1,"20539","NOR","Finnemarka _ Drammensmarka","NOR",TRUE,"20539",0,1,0,1,33383315.7069243,NA,"",3.69931146858822e-09
32089,1886114.18714091,1793255.2810522,2018,FALSE,3,"20539","NOR","Finnemarka _ Drammensmarka","NOR",TRUE,"20539",0,1,0,1,33383315.7069243,NA,"",0.950767081483291
32089,426032.778266742,368545.660898714,2018,FALSE,1,"20538","NOR","Skreifjella","NOR",TRUE,"20538",0,1,0,1,33383315.7069243,NA,"",0.865064097645476
7171,422898.633046106,42670.8049107614,1998,FALSE,1,"15564","ZAF","Table Mountain","ZAF",FALSE,"15564",0,1,1,0,422898.633130074,NA,"",0.100900787035907
7171,422898.633046106,155621.614393186,2004,FALSE,2,"15564","ZAF","Table Mountain","ZAF",FALSE,"15564",0,1,1,0,422898.633130074,NA,"",0.367987981593262
7076,236200.156433912,123941.060790933,1926,FALSE,1,"13017","ZAF","Soutpansberg","ZAF",TRUE,"13017",0,1,0,1,21362707299.0155,NA,"",0.524728953029339
7076,124813140.135013,123697134.011727,1926,FALSE,1,"15582","ZAF","Makhonjwa Mountains","ZAF",TRUE,"15582",0,1,0,1,21362707299.0155,NA,"",0.991058584680436
7169,23591989.831627,0,0,FALSE,0,"13079","ZAF","Riviersonderend Mountains","ZAF",NA,NA,0,1,0,0,7379276641.7047,NA,"no overlaps btwn PAs and kbas in this range",0
7169,338630142.314801,535020.243190855,1971,FALSE,1,"15589","ZAF","Kleinrivierberge","ZAF",TRUE,"15589",0,1,0,0,7379276641.7047,NA,"",0.00157995457679453
7169,338630142.314801,3502742.50270689,1976,FALSE,1,"15589","ZAF","Kleinrivierberge","ZAF",TRUE,"15589",0,1,0,0,7379276641.7047,NA,"",0.0103438591696619
7169,338630142.314801,32881.3103891611,1990,FALSE,1,"15589","ZAF","Kleinrivierberge","ZAF",TRUE,"15589",0,1,0,0,7379276641.7047,NA,"",9.71009555274427e-05
28537,168181.550904207,79348.4253067968,2016,FALSE,1,"18755","KNA","Saint Kitts","KNA",FALSE,"18755",0,0,1,0,249743.887773738,NA,"",0.471802197566795
19914,59588947.2894343,39953459.0803809,2006,FALSE,1,"18755","KNA","Saint Kitts","KNA",FALSE,"18755",0,1,0,0,59588947.2894944,NA,"",0.670484391783592
26952,3591891.55823741,226182.242819685,1950,FALSE,1,"11992","JAM","Blue Mountains (Jamaica)","JAM",TRUE,"11992",0,1,0,0,4710273.17409018,NA,"",0.0629702314650823
26952,3591891.55823741,0,1993,FALSE,1,"11992","JAM","Blue Mountains (Jamaica)","JAM",TRUE,"11992",0,1,0,0,4710273.17409018,NA,"",0
26951,812164.696377059,66667.3841632783,1955,FALSE,1,"11992","JAM","Blue Mountains (Jamaica)","JAM",FALSE,"11992",0,1,0,0,812164.696386221,NA,"",0.0820860405046799
26950,2208906.68178191,0,0,FALSE,0,"11992","JAM","Blue Mountains (Jamaica)","JAM",NA,NA,0,1,0,0,2841943.26980103,NA,"no pas overlapping this kba",0
26952,10885.1006884145,0,0,FALSE,0,"12877","JAM","John Crow Mountains","JAM",NA,NA,0,1,0,0,4710273.17409018,NA,"no overlaps btwn PAs and kbas in this range",0
26938,9113504.16764937,355335.776766655,1964,FALSE,1,"18758","VGB","Tortola","VGB",FALSE,"18758",0,1,0,0,9113504.16758917,NA,"",0.0389900273517191
27023,3614610.65098609,0,0,FALSE,0,"14588","PRI","Sierra de Cayey","PRI",NA,NA,0,1,0,0,23342881.3678252,NA,"no overlaps btwn PAs and kbas in this range",0
29940,4497427.6960308,0,0,FALSE,0,"20830","HTI","Gonave Island","HTI",NA,NA,0,1,1,1,86587880.312085,NA,"no overlaps btwn PAs and kbas in this range",0
29938,1569080.61564672,0,0,FALSE,0,"20830","HTI","Gonave Island","HTI",NA,NA,0,1,1,1,1569080.61568229,NA,"no overlaps btwn PAs and kbas in this range",0
24091,264944.932101124,8824.30985542387,1996,FALSE,1,"13950","GRD","Grenada","GRD",FALSE,"13950",0,1,0,0,264944.932085277,NA,"",0.033306203615383
19908,1010246.94009096,132383.842653594,1996,FALSE,1,"13950","GRD","Grenada","GRD",FALSE,"13950",0,1,0,0,1010246.94015497,NA,"",0.13104107263287
19907,323952.294365451,319927.43022242,1996,FALSE,1,"13950","GRD","Grenada","GRD",FALSE,"13950",0,1,0,0,323952.294361209,NA,"",0.98757575046377
20919,2551795.36501118,598253.411513458,1992,TRUE,2,"18746","VIR","Saint Thomas Island","VIR",FALSE,"18746",0,1,1,0,5723447.76313343,NA,"",0.23444411715625
20917,1849277.94942248,0,0,FALSE,0,"18746","VIR","Saint Thomas Island","VIR",NA,NA,0,1,1,0,2693643.7384631,NA,"no pas overlapping this kba",0
19911,1430856.84909156,0,0,FALSE,0,"18746","VIR","Saint Thomas Island","VIR",NA,NA,0,1,1,0,1765472.58920495,NA,"no pas overlapping this kba",0
20768,41073691.3660715,41046511.1700033,1976,FALSE,1,"20933","MTQ","Martinique (nn)","MTQ",FALSE,"20933",0,1,0,0,66176943.7546762,NA,"",0.999338257771235
20506,739990.961920949,739990.961920949,2010,FALSE,1,"20933","MTQ","Martinique (nn)","MTQ",FALSE,"20933",0,1,1,0,41301841.6992613,NA,"",1
19924,4702811.46236908,15303.1602950366,1996,FALSE,1,"18754","BES","Saint Eustatius Island","BES",FALSE,"18754",0,1,0,0,4702811.46243218,NA,"",0.0032540450361426
19924,4702811.46236908,2119234.61992315,1997,FALSE,1,"18754","BES","Saint Eustatius Island","BES",FALSE,"18754",0,1,0,0,4702811.46243218,NA,"",0.450631422688498
19894,8064.21600787385,0,0,FALSE,0,"18754","BES","Saint Eustatius Island","BES",NA,NA,0,1,1,0,14774378.9422575,NA,"no pas overlapping this kba",0
19913,9054501.73857798,8174680.98636357,1987,FALSE,2,"18753","BES","Saba","BES",FALSE,"18753",0,1,1,0,21406711.9651893,NA,"",0.902830572281431
19913,9054501.73857798,1.49869468570581e-05,1998,FALSE,1,"18753","BES","Saba","BES",FALSE,"18753",0,1,1,0,21406711.9651893,NA,"",1.65519288523675e-12
19913,9054501.73857798,743352.39523859,2015,FALSE,1,"18753","BES","Saba","BES",FALSE,"18753",0,1,1,0,21406711.9651893,NA,"",0.082097548457187
19661,352078.141993539,0,0,FALSE,0,"14599","MSR","Soufrière Hills","MSR",NA,NA,0,1,0,0,352078.141976411,NA,"no overlaps btwn PAs and kbas in this range",0
31567,273306760.619057,0,0,FALSE,0,"11170","MMR","Bilauktaung Range","MMR",NA,NA,0,1,1,1,42979421636.8922,NA,"no overlaps btwn PAs and kbas in this range",0
16697,15603856.5331821,0,0,FALSE,0,"11170","MMR","Bilauktaung Range","MMR",NA,NA,0,1,0,0,507000804.993933,NA,"no overlaps btwn PAs and kbas in this range",0
16698,52511907.9988474,0,0,FALSE,0,"11170","MMR","Bilauktaung Range","MMR",NA,NA,0,1,0,0,237836766.454349,NA,"no overlaps btwn PAs and kbas in this range",0
16308,10031174.7432807,0,0,FALSE,0,"11170","MMR","Bilauktaung Range","MMR",NA,NA,0,1,1,1,1408835668.47764,NA,"no overlaps btwn PAs and kbas in this range",0
22581,43582012.2585006,0,0,FALSE,0,"11170","MMR","Bilauktaung Range","MMR",NA,NA,0,1,0,0,285695087.18099,NA,"no overlaps btwn PAs and kbas in this range",0
16309,162952872.191167,0,0,FALSE,0,"11170","MMR","Bilauktaung Range","MMR",NA,NA,0,1,0,0,760246496.674481,NA,"no overlaps btwn PAs and kbas in this range",0
16692,4000908.4918032,0,0,FALSE,0,"15749","MMR","Mangin Range","MMR",NA,NA,0,1,0,1,635320162.283815,NA,"no pas overlapping this kba",0
16276,16800194.673538,0,0,FALSE,0,"15749","MMR","Mangin Range","MMR",NA,NA,0,1,0,1,842347038.667614,NA,"no pas overlapping this kba",0
16262,175082.079072251,383.59884682484,2010,FALSE,1,"15749","MMR","Mangin Range","MMR",TRUE,"15749",0,1,0,1,397188104.987439,NA,"",0.00219096579648531
16692,22968977.7546345,1042278.30862265,2004,FALSE,1,"19516","MMR","Kachin Hills (nn)","MMR",TRUE,"19516",0,1,0,1,635320162.283815,NA,"",0.0453776532746369
16692,22968977.7546345,9566572.51096106,2010,FALSE,1,"19516","MMR","Kachin Hills (nn)","MMR",TRUE,"19516",0,1,0,1,635320162.283815,NA,"",0.416499707264108
16266,9845827.21479092,0,0,FALSE,0,"11345","MMR","Gaoligong Shan","MMR",NA,NA,0,1,0,0,533858990.734846,NA,"no overlaps btwn PAs and kbas in this range",0
16268,19529212.1269741,0,0,FALSE,0,"11345","MMR","Gaoligong Shan","MMR",NA,NA,0,1,0,0,458181164.71881,NA,"no overlaps btwn PAs and kbas in this range",0
16267,839500.717084263,0,0,FALSE,0,"11345","MMR","Gaoligong Shan","MMR",NA,NA,0,1,0,0,554060472.332108,NA,"no overlaps btwn PAs and kbas in this range",0
16266,3537502.45365695,0,0,FALSE,0,"11469","MMR","Kaukkwe Hills","MMR",NA,NA,0,1,0,0,533858990.734846,NA,"no overlaps btwn PAs and kbas in this range",0
16264,314189.156161785,0,0,FALSE,0,"11469","MMR","Kaukkwe Hills","MMR",NA,NA,0,1,0,0,577962605.364792,NA,"no overlaps btwn PAs and kbas in this range",0
16265,27742763.1795791,0,0,FALSE,0,"11469","MMR","Kaukkwe Hills","MMR",NA,NA,0,1,0,0,232855694.526771,NA,"no overlaps btwn PAs and kbas in this range",0
16262,34524.1113948012,0,0,FALSE,0,"14775","MMR","Loipyet Hills","MMR",NA,NA,0,1,0,1,397188104.987439,NA,"no pas overlapping this kba",0
31546,4716245.5144652,38057.5210148096,2004,FALSE,1,"14775","MMR","Loipyet Hills","MMR",FALSE,"14775",0,1,0,0,252644441.370047,NA,"",0.00806945289385027
31546,4716245.5144652,1495064.13653687,2016,FALSE,1,"14775","MMR","Loipyet Hills","MMR",FALSE,"14775",0,1,0,0,252644441.370047,NA,"",0.317003033864831
31566,1299919.5204792,0,0,FALSE,0,"19514","MMR","Arakan Mountains (nn)","MMR",NA,NA,0,1,1,1,787671620.95292,NA,"no overlaps btwn PAs and kbas in this range",0
16300,5641125.09403493,0,0,FALSE,0,"19514","MMR","Arakan Mountains (nn)","MMR",NA,NA,0,1,0,0,183161565.039717,NA,"no overlaps btwn PAs and kbas in this range",0
23511,46806589.3684956,2823401.30635515,1998,FALSE,1,"19520","THA","Luang Prabang Range (nn)","THA",FALSE,"19520",0,1,0,0,1044008332.3737,NA,"",0.0603205946950606
23511,46806589.3684956,10987693.8213038,2001,FALSE,1,"19520","THA","Luang Prabang Range (nn)","THA",FALSE,"19520",0,1,0,0,1044008332.3737,NA,"",0.234746730525497
15124,978365.569762126,0,0,FALSE,0,"12949","THA","Phuket Range","THA",NA,NA,0,1,1,0,15167685.0910312,NA,"no pas overlapping this kba",0
15126,25051433.6941455,25051433.7713179,1983,FALSE,1,"12949","THA","Phuket Range","THA",FALSE,"12949",0,1,1,0,68838895.6871232,NA,"",1.00000000308056
31501,17937332.8903713,16615437.1175918,2017,FALSE,1,"19519","KHM;LAO","Phnom Dangrek Range (nn)","KHM",FALSE,"19519",0,1,0,0,2310430264.42288,NA,"",0.926304775584048
16658,45406305.1558323,42717685.037305,2016,FALSE,1,"19519","KHM;LAO","Phnom Dangrek Range (nn)","KHM",FALSE,"19519",0,1,0,1,2573315333.86435,NA,"",0.940787515978232
16656,184433054.017205,22874732.522279,1993,FALSE,1,"19519","KHM;LAO","Phnom Dangrek Range (nn)","KHM",TRUE,"19519",0,1,0,1,5443979183.07555,NA,"",0.124027293503176
16656,184433054.017205,98236113.3289922,2016,FALSE,1,"19519","KHM;LAO","Phnom Dangrek Range (nn)","KHM",TRUE,"19519",0,1,0,1,5443979183.07555,NA,"",0.532638326966207
16656,184433054.017205,44723427.7213206,2017,FALSE,1,"19519","KHM;LAO","Phnom Dangrek Range (nn)","KHM",TRUE,"19519",0,1,0,1,5443979183.07555,NA,"",0.242491390492013
16629,985250.324070752,0,0,FALSE,0,"19519","KHM;LAO","Phnom Dangrek Range (nn)","LAO",NA,NA,0,1,0,1,1897102287.55279,NA,"no pas overlapping this kba",0
22640,12926429.0907789,0,0,FALSE,0,"13099","VNM","Song Ma Range","VNM",NA,NA,0,1,0,0,12926429.0907737,NA,"no pas overlapping this kba",0
22609,3199080.41897781,1783331.62332361,1992,FALSE,1,"13099","VNM","Song Ma Range","VNM",FALSE,"13099",0,1,0,0,154551923.546285,NA,"",0.557451326557597
